"healthy","age","anylim","male","insured","deg_nd","deg_ged","deg_hs","deg_ba","deg_ma","deg_phd","deg_oth","married","selfemp","familysz","reg_ne","reg_mw","reg_so","reg_we","race_bl","race_ot","race_wht","agebar"
1,48,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,8
1,38,0,1,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-2
1,39,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,-1
1,49,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,9
1,27,0,1,1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-13
1,42,1,1,1,0,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,2
1,55,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,15
1,22,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-18
1,33,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-7
1,36,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,-4
1,49,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,9
1,28,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,-12
1,25,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,-15
1,31,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,-9
1,54,1,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,14
1,38,0,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,1,0,0,-2
1,40,0,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,0
1,29,0,1,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,-11
1,33,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,-7
0,52,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,12
1,20,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-20
1,27,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-13
1,50,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,10
1,54,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,14
1,44,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,4
1,34,0,0,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,1,0,0,-6
1,24,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-16
1,46,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,6
1,43,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,3
1,29,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,-11
1,36,0,1,1,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,1,-4
1,35,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,-5
1,47,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7
1,54,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,14
1,45,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5
1,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-19
1,34,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,-6
1,46,0,0,1,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,0,1,6
1,36,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-4
0,43,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,3
1,24,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,-16
1,32,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-8
1,50,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,10
1,27,1,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-13
1,48,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,8
1,43,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,3
1,39,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,-1
1,34,0,1,1,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,-6
1,38,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-2
1,41,0,1,1,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1
1,60,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,20
1,31,0,1,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,-9
1,44,1,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,4
1,43,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3
1,42,0,0,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,2
1,45,1,1,1,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,1,5
1,48,0,1,1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,8
1,27,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-13
1,25,0,1,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,-15
1,46,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,6
1,25,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-15
1,26,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-14
1,21,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-19
1,47,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7
1,53,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,13
1,18,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,-22
1,25,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,-15
1,47,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7
1,33,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-7
1,30,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-10
1,57,0,1,1,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0,1,0,17
1,42,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,2
1,44,0,1,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,4
1,20,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-20
1,41,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,1
1,31,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,-9
1,55,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,15
1,40,0,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0
1,30,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-10
1,27,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,-13
1,21,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,-19
1,42,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,2
1,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,36,0,1,1,0,0,0,0,0,0,1,1,0,5,0,1,0,0,1,0,0,-4
1,49,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,9
0,55,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,15
1,30,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-10
1,32,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,-8
1,48,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,8
1,33,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-7
1,35,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-5
1,28,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-12
1,52,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,12
1,36,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-4
1,26,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,1,-14
1,38,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-2
1,53,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,13
1,45,0,1,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,0,0,1,5
1,36,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-4
1,29,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-11
1,34,0,1,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,-6
1,37,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-3
1,50,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,10
0,40,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0
0,24,1,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,1,-16
1,32,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-8
1,59,0,1,1,0,0,0,1,0,0,0,1,1,4,1,0,0,0,0,0,1,19
1,41,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,1
1,53,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,13
1,26,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,-14
1,21,0,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-19
1,23,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,-17
1,27,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-13
0,32,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-8
1,61,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,21
1,47,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,7
1,33,0,1,1,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,-7
1,41,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1
1,23,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-17
1,39,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-1
1,40,0,1,1,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,0,1,0
1,18,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,-22
1,35,0,1,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,-5
1,34,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,-6
1,41,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,1
1,54,1,0,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,14
1,47,1,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,7
1,45,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
1,48,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,8
1,49,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,9
1,39,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-1
1,24,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-16
1,20,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,-20
1,55,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,15
1,48,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,1,0,8
1,49,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,9
1,36,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,-4
1,62,0,1,1,0,0,1,0,0,0,0,1,1,3,0,1,0,0,1,0,0,22
1,49,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,9
1,58,1,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,18
1,28,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-12
1,52,0,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,12
0,28,0,1,1,1,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,1,-12
1,35,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-5
1,33,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-7
1,30,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,-10
0,28,0,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,1,0,-12
1,32,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-8
1,47,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,1,7
1,26,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,-14
1,32,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-8
1,32,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-8
1,47,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,7
1,53,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,13
1,32,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-8
1,23,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,-17
1,40,0,1,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,0
1,47,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7
1,55,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,15
1,28,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-12
1,44,0,1,1,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,1,4
1,46,0,1,0,0,0,1,0,0,0,0,1,0,13,0,0,1,0,0,0,1,6
1,39,0,1,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,-1
1,26,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-14
0,21,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,-19
1,55,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0,15
1,52,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,12
1,52,1,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,12
1,39,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1
1,36,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,-4
1,27,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-13
1,42,0,0,1,0,0,0,1,0,0,0,1,1,5,1,0,0,0,0,0,1,2
1,52,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,12
1,40,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0
1,57,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17
1,30,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-10
1,19,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-21
1,51,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,11
1,49,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,9
1,54,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,14
1,51,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,0,0,11
1,57,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,17
1,19,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,1,-21
1,31,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-9
1,53,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,1,13
1,39,0,0,1,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,0,1,-1
1,29,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,-11
1,35,0,1,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,-5
1,38,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,1,-2
1,38,0,0,1,0,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,-2
1,31,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,-9
1,33,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-7
1,55,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,15
1,54,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,14
1,55,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,15
1,41,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,1
1,40,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,24,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-16
1,45,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,5
1,49,0,1,1,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,9
1,37,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-3
1,40,1,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,0
1,43,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,0,0,3
1,28,0,1,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,-12
0,53,1,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,13
1,33,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-7
1,55,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,15
1,46,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6
1,41,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,1
1,24,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,-16
1,39,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1
1,55,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15
1,30,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,1,0,0,1,-10
1,41,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1
1,40,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0
1,46,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,6
1,62,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,22
1,27,0,0,1,0,0,1,0,0,0,0,1,0,6,0,0,0,1,0,0,1,-13
1,60,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,20
1,39,0,1,0,0,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,-1
1,44,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,4
1,31,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-9
1,23,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-17
1,58,0,1,1,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,18
1,31,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,1,0,-9
1,37,0,1,1,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,1,-3
1,41,1,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,1
1,32,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-8
1,57,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,17
1,42,0,1,1,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,1,2
1,33,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,-7
1,44,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,4
1,38,0,1,1,0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,-2
1,57,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,17
1,21,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,-19
1,44,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,4
1,49,1,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,9
1,54,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,14
1,50,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,10
1,52,1,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,12
1,33,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,-7
1,29,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-11
1,40,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,1,0,0,0
1,29,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-11
1,44,0,0,1,0,0,1,0,0,0,0,1,0,6,1,0,0,0,1,0,0,4
1,48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8
1,52,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,12
1,23,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-17
1,26,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-14
1,46,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,6
1,23,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-17
1,19,0,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,1,-21
1,39,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,-1
1,25,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,-15
1,38,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,-2
1,50,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10
1,24,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-16
1,33,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-7
1,48,0,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,8
1,41,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1,37,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,-3
1,46,1,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,6
1,43,0,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,3
1,40,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,38,0,1,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,1,-2
1,21,0,1,1,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,-19
1,57,0,0,1,0,1,0,0,0,0,0,1,0,7,0,0,1,0,0,0,1,17
1,52,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,12
1,40,0,1,1,0,0,0,0,0,0,1,1,0,5,0,0,0,1,0,0,1,0
1,41,0,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,1
1,32,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-8
1,18,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,-22
1,31,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,-9
1,49,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,9
1,50,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,10
1,24,0,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,-16
1,37,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,-3
1,58,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,18
1,23,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,-17
1,51,1,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,11
1,39,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-1
1,29,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,-11
1,27,0,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,-13
1,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-19
1,56,0,0,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,16
1,24,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-16
1,39,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,1,-1
1,21,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-19
1,29,0,1,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-11
1,46,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,6
1,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-19
1,24,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-16
1,31,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-9
1,35,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,1,-5
1,47,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,7
1,24,0,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-16
1,39,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-1
1,39,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-1
