"earnings","gender","age","region","education","neast","mwest","south","west","college","female"
9.829059601,"male",31,"South",11,0,0,1,0,0,0
4.326922894,"female",58,"South",12,0,0,1,0,0,1
17.30769157,"male",61,"South",12,0,0,1,0,0,0
3.173076868,"male",41,"South",14,0,0,1,0,0,0
7.396449566,"female",50,"South",12,0,0,1,0,0,1
14.90384579,"female",41,"South",14,0,0,1,0,0,1
15.38461494,"male",39,"South",12,0,0,1,0,0,0
9.615385056,"female",48,"South",14,0,0,1,0,0,1
8,"male",51,"South",12,0,0,1,0,0,0
24.03846169,"male",23,"South",13,0,0,1,0,0,0
16.34615326,"male",34,"South",14,0,0,1,0,0,0
15.59251595,"female",36,"South",16,0,0,1,0,1,1
19.23077011,"male",49,"South",10,0,0,1,0,0,0
17.30769157,"male",58,"South",8,0,0,1,0,0,0
9.615385056,"female",43,"South",9,0,0,1,0,0,1
8.928571701,"female",57,"South",14,0,0,1,0,0,1
12.5,"female",64,"South",12,0,0,1,0,0,1
28.84615326,"male",47,"South",12,0,0,1,0,0,0
8.653845787,"female",48,"South",12,0,0,1,0,0,1
17.78846169,"male",36,"South",12,0,0,1,0,0,0
26.92307663,"female",55,"South",16,0,0,1,0,1,1
28.84615326,"female",61,"South",16,0,0,1,0,1,1
26.44230843,"male",59,"South",13,0,0,1,0,0,0
13.07692337,"female",35,"South",16,0,0,1,0,1,1
26.92307663,"female",34,"South",18,0,0,1,0,1,1
25,"female",47,"South",13,0,0,1,0,0,1
8.653845787,"female",39,"South",12,0,0,1,0,0,1
8.653845787,"female",26,"South",12,0,0,1,0,0,1
7.692307472,"male",38,"South",12,0,0,1,0,0,0
9.25,"female",34,"South",12,0,0,1,0,0,1
40.06410217,"male",37,"South",16,0,0,1,0,1,0
24.03846169,"female",31,"South",16,0,0,1,0,1,1
33.85416794,"male",53,"South",18,0,0,1,0,1,0
48.07692337,"female",52,"South",16,0,0,1,0,1,1
23.07692337,"female",52,"South",14,0,0,1,0,0,1
23.55769157,"female",47,"South",13,0,0,1,0,0,1
14.42307663,"male",59,"South",13,0,0,1,0,0,0
7.692307472,"female",57,"South",12,0,0,1,0,0,1
26.44230843,"female",55,"South",18,0,0,1,0,1,1
19.23077011,"female",37,"South",18,0,0,1,0,1,1
15.22435856,"male",46,"South",12,0,0,1,0,0,0
12.01923084,"male",42,"South",12,0,0,1,0,0,0
14.42307663,"male",35,"South",14,0,0,1,0,0,0
11.05769253,"female",40,"South",12,0,0,1,0,0,1
10.57692337,"female",30,"South",16,0,0,1,0,1,1
23.07692337,"male",46,"South",16,0,0,1,0,1,0
15,"male",29,"South",12,0,0,1,0,0,0
12.82051277,"male",35,"South",6,0,0,1,0,0,0
10.98901081,"female",32,"South",6,0,0,1,0,0,1
13.46153831,"male",36,"South",8,0,0,1,0,0,0
13.94230747,"male",50,"South",12,0,0,1,0,0,0
12.98076916,"female",31,"Midwest",16,0,1,0,0,1,1
10.57692337,"male",37,"South",12,0,0,1,0,0,0
18.50961494,"male",26,"South",16,0,0,1,0,1,0
28.84615326,"male",43,"South",13,0,0,1,0,0,0
19.23077011,"female",41,"South",14,0,0,1,0,0,1
14.42307663,"female",40,"South",12,0,0,1,0,0,1
24.03846169,"male",44,"South",12,0,0,1,0,0,0
12.01923084,"female",21,"South",13,0,0,1,0,0,1
19.23077011,"female",52,"South",12,0,0,1,0,0,1
10.38461494,"male",22,"South",12,0,0,1,0,0,0
9.615385056,"male",34,"South",12,0,0,1,0,0,0
14.42307663,"female",34,"South",12,0,0,1,0,0,1
12.5,"female",48,"South",14,0,0,1,0,0,1
6.993007183,"female",51,"South",12,0,0,1,0,0,1
24.03846169,"male",43,"South",16,0,0,1,0,1,0
10.57692337,"female",49,"South",16,0,0,1,0,1,1
14.42307663,"male",43,"South",12,0,0,1,0,0,0
24.03846169,"female",42,"South",16,0,0,1,0,1,1
17.09401703,"male",34,"South",14,0,0,1,0,0,0
2.863247871,"male",26,"South",12,0,0,1,0,0,0
18.26922989,"male",52,"South",12,0,0,1,0,0,0
14.42307663,"male",51,"South",12,0,0,1,0,0,0
7.211538315,"male",22,"South",13,0,0,1,0,0,0
17.78846169,"female",28,"South",19,0,0,1,0,1,1
34.18803406,"male",30,"South",12,0,0,1,0,0,0
9.890110016,"female",33,"South",16,0,0,1,0,1,1
12.82051277,"male",33,"South",13,0,0,1,0,0,0
5.769230843,"female",38,"South",10,0,0,1,0,0,1
10.17836571,"female",45,"South",8,0,0,1,0,0,1
7.820512772,"male",30,"South",12,0,0,1,0,0,0
6.923077106,"male",27,"Northeast",12,0,0,0,0,0,0
30.76922989,"male",35,"South",13,0,0,1,0,0,0
9.615385056,"male",25,"Northeast",12,0,0,0,0,0,0
13.40865421,"male",50,"Northeast",12,0,0,0,0,0,0
25.64102554,"female",60,"Northeast",12,0,0,0,0,0,1
10.09615421,"male",55,"Northeast",12,0,0,0,0,0,0
7.211538315,"male",59,"Northeast",14,0,0,0,0,0,0
11.35149574,"female",56,"Northeast",12,0,0,0,0,0,1
16.82692337,"male",30,"Northeast",16,0,0,0,0,1,0
25.48077011,"female",49,"Northeast",20,0,0,0,0,1,1
20,"male",34,"Northeast",14,0,0,0,0,0,0
16.82692337,"male",35,"Northeast",12,0,0,0,0,0,0
19.23077011,"female",38,"Northeast",12,0,0,0,0,0,1
20.83333397,"male",42,"Northeast",12,0,0,0,0,0,0
13.79120922,"female",40,"Northeast",13,0,0,0,0,0,1
12.11538506,"male",49,"Northeast",13,0,0,0,0,0,0
13.46153831,"female",49,"Northeast",14,0,0,0,0,0,1
24.03846169,"male",52,"Northeast",13,0,0,0,0,0,0
14.42307663,"female",37,"Northeast",13,0,0,0,0,0,1
14.34965038,"female",30,"Northeast",18,0,0,0,0,1,1
12.30769253,"female",32,"Northeast",16,0,0,0,0,1,1
12.82051277,"female",55,"Northeast",12,0,0,0,0,0,1
34.61538315,"male",58,"Northeast",12,0,0,0,0,0,0
5.769230843,"female",57,"Northeast",12,0,0,0,0,0,1
13.46153831,"female",28,"Northeast",19,0,0,0,0,1,1
12.98076916,"male",35,"Northeast",16,0,0,0,0,1,0
21.15384674,"male",48,"Northeast",12,0,0,0,0,0,0
15.38461494,"female",46,"Northeast",16,0,0,0,0,1,1
24.80769157,"female",46,"Northeast",18,0,0,0,0,1,1
7.692307472,"female",32,"Midwest",12,0,1,0,0,0,1
21.36752129,"male",40,"South",13,0,0,1,0,0,0
14.42307663,"female",39,"South",14,0,0,1,0,0,1
24.72527504,"male",50,"South",16,0,0,1,0,1,0
16.82692337,"male",55,"South",14,0,0,1,0,0,0
15.86538506,"female",38,"South",12,0,0,1,0,0,1
15,"male",60,"South",12,0,0,1,0,0,0
11.92307663,"female",29,"South",14,0,0,1,0,0,1
19.17836571,"male",53,"South",12,0,0,1,0,0,0
39.42307663,"female",49,"South",12,0,0,1,0,0,1
24.03846169,"female",36,"South",16,0,0,1,0,1,1
47.88461685,"male",38,"South",18,0,0,1,0,1,0
19.23077011,"female",32,"South",18,0,0,1,0,1,1
40,"male",52,"South",16,0,0,1,0,1,0
13.46153831,"female",35,"South",12,0,0,1,0,0,1
31.25,"male",52,"South",12,0,0,1,0,0,0
24.03846169,"male",46,"South",12,0,0,1,0,0,0
13.46153831,"female",43,"South",12,0,0,1,0,0,1
32.86713409,"male",45,"South",19,0,0,1,0,1,0
14.42307663,"female",51,"South",16,0,0,1,0,1,1
38.94230652,"male",24,"South",13,0,0,1,0,0,0
12.01923084,"female",53,"Midwest",12,0,1,0,0,0,1
26.92307663,"male",46,"South",16,0,0,1,0,1,0
24.03846169,"male",54,"South",18,0,0,1,0,1,0
43.26922989,"male",47,"South",20,0,0,1,0,1,0
38.46154022,"female",47,"South",20,0,0,1,0,1,1
57.69230652,"male",46,"South",18,0,0,1,0,1,0
28.52564049,"male",43,"South",19,0,0,1,0,1,0
16.34615326,"female",61,"South",12,0,0,1,0,0,1
39.2628212,"female",44,"South",13,0,0,1,0,0,1
23.07692337,"male",42,"South",13,0,0,1,0,0,0
16.34615326,"male",21,"South",12,0,0,1,0,0,0
19.23077011,"female",46,"South",12,0,0,1,0,0,1
19.71153831,"female",29,"South",16,0,0,1,0,1,1
12.98076916,"male",30,"South",12,0,0,1,0,0,0
17.30817223,"male",39,"South",16,0,0,1,0,1,0
14.42307663,"female",39,"South",13,0,0,1,0,0,1
15.38461494,"female",47,"South",12,0,0,1,0,0,1
19.23077011,"male",51,"South",12,0,0,1,0,0,0
29.30402946,"female",50,"South",14,0,0,1,0,0,1
17.1875,"female",37,"South",16,0,0,1,0,1,1
12.85714245,"male",31,"South",13,0,0,1,0,0,0
14.42307663,"female",36,"South",14,0,0,1,0,0,1
25,"male",38,"South",12,0,0,1,0,0,0
12.01923084,"male",53,"South",12,0,0,1,0,0,0
16.38461494,"male",53,"South",16,0,0,1,0,1,0
7.211538315,"male",31,"South",10,0,0,1,0,0,0
7.211538315,"male",23,"South",12,0,0,1,0,0,0
7.211538315,"male",30,"South",16,0,0,1,0,1,0
14.42307663,"female",33,"South",16,0,0,1,0,1,1
26.44230843,"male",49,"Northeast",12,0,0,0,0,0,0
42.30769348,"female",32,"Northeast",13,0,0,0,0,0,1
13.18681335,"female",25,"Northeast",13,0,0,0,0,0,1
8.741258621,"male",29,"South",18,0,0,1,0,1,0
8.741258621,"male",25,"South",18,0,0,1,0,1,0
17.78846169,"female",27,"Northeast",12,0,0,0,0,0,1
16.34615326,"male",28,"Northeast",12,0,0,0,0,0,0
16.53846169,"male",27,"Northeast",12,0,0,0,0,0,0
14.42307663,"female",26,"Northeast",13,0,0,0,0,0,1
21.25,"male",45,"Northeast",12,0,0,0,0,0,0
15,"female",44,"Northeast",12,0,0,0,0,0,1
25.96153831,"female",36,"Northeast",20,0,0,0,0,1,1
3.846153736,"male",35,"Northeast",16,0,0,0,0,1,0
13.46153831,"female",50,"Northeast",13,0,0,0,0,0,1
26.92307663,"male",49,"Northeast",13,0,0,0,0,0,0
16.82692337,"male",47,"Northeast",13,0,0,0,0,0,0
24.03846169,"male",41,"Northeast",18,0,0,0,0,1,0
11.53846169,"male",29,"Northeast",12,0,0,0,0,0,0
57.69230652,"male",49,"Northeast",12,0,0,0,0,0,0
14.42307663,"female",49,"Northeast",14,0,0,0,0,0,1
27.40384674,"male",32,"Northeast",12,0,0,0,0,0,0
15.73076916,"female",32,"Northeast",12,0,0,0,0,0,1
39.44871902,"male",29,"Northeast",12,0,0,0,0,0,0
21.15384674,"male",46,"Northeast",18,0,0,0,0,1,0
24.17582512,"female",59,"Northeast",16,0,0,0,0,1,1
15.93406582,"male",24,"Northeast",16,0,0,0,0,1,0
61.73469543,"male",36,"Northeast",18,0,0,0,0,1,0
27.23776245,"male",30,"Northeast",16,0,0,0,0,1,0
26.59574509,"female",30,"Northeast",14,0,0,0,0,0,1
19.23077011,"female",34,"South",12,0,0,1,0,0,1
18.75,"female",30,"South",14,0,0,1,0,0,1
24.03846169,"female",43,"Northeast",16,0,0,0,0,1,1
24.03846169,"female",35,"Northeast",16,0,0,0,0,1,1
11.92307663,"female",33,"Northeast",18,0,0,0,0,1,1
17.78846169,"male",42,"Northeast",16,0,0,0,0,1,0
17.78846169,"female",42,"Northeast",16,0,0,0,0,1,1
20,"male",48,"Northeast",16,0,0,0,0,1,0
13.46153831,"female",44,"Northeast",14,0,0,0,0,0,1
7.142857075,"female",54,"Northeast",16,0,0,0,0,1,1
22.43589783,"male",52,"Northeast",12,0,0,0,0,0,0
24.03846169,"female",57,"Northeast",14,0,0,0,0,0,1
9.615385056,"male",31,"Northeast",13,0,0,0,0,0,0
28.84615326,"male",51,"Northeast",16,0,0,0,0,1,0
14.42307663,"male",38,"Northeast",12,0,0,0,0,0,0
21.15384674,"female",42,"Northeast",13,0,0,0,0,0,1
22.5,"male",48,"Northeast",18,0,0,0,0,1,0
9.615385056,"female",27,"Northeast",16,0,0,0,0,1,1
15,"male",27,"Northeast",14,0,0,0,0,0,0
19.23077011,"male",38,"Northeast",12,0,0,0,0,0,0
8.653845787,"male",30,"Northeast",13,0,0,0,0,0,0
17.30769157,"male",47,"Midwest",16,0,1,0,0,1,0
8.461538315,"female",28,"Midwest",13,0,1,0,0,0,1
24.23077011,"male",30,"Midwest",12,0,1,0,0,0,0
20.67307663,"male",50,"Midwest",13,0,1,0,0,0,0
29.80769157,"male",36,"Midwest",13,0,1,0,0,0,0
21.15384674,"female",31,"Midwest",16,0,1,0,0,1,1
14.11538506,"male",42,"Midwest",11,0,1,0,0,0,0
9.615385056,"female",51,"Midwest",12,0,1,0,0,0,1
25,"male",44,"Midwest",16,0,1,0,0,1,0
19.23077011,"female",44,"Midwest",16,0,1,0,0,1,1
37.5,"male",43,"Midwest",16,0,1,0,0,1,0
10.39500999,"female",33,"Midwest",12,0,1,0,0,0,1
11.96581173,"male",44,"Midwest",12,0,1,0,0,0,0
7.428571224,"male",27,"Midwest",10,0,1,0,0,0,0
28.84615326,"male",59,"Midwest",16,0,1,0,0,1,0
11.58906841,"female",58,"Midwest",12,0,1,0,0,0,1
11.07226086,"female",56,"Midwest",13,0,1,0,0,0,1
5.769230843,"female",36,"Midwest",12,0,1,0,0,0,1
17.30769157,"female",35,"Midwest",13,0,1,0,0,0,1
7.211538315,"male",23,"Midwest",12,0,1,0,0,0,0
8.11965847,"male",23,"Midwest",12,0,1,0,0,0,0
15.86538506,"male",34,"Midwest",14,0,1,0,0,0,0
32.05128098,"male",28,"Midwest",18,0,1,0,0,1,0
19.23077011,"female",40,"Midwest",16,0,1,0,0,1,1
18.07692337,"male",30,"Midwest",12,0,1,0,0,0,0
14.42307663,"male",36,"Midwest",13,0,1,0,0,0,0
15.38461494,"male",40,"Midwest",13,0,1,0,0,0,0
21.63461494,"male",38,"Midwest",12,0,1,0,0,0,0
14.42307663,"male",33,"Midwest",12,0,1,0,0,0,0
34.18803406,"male",34,"Midwest",14,0,1,0,0,0,0
23.07692337,"female",32,"Midwest",14,0,1,0,0,0,1
15.73426533,"male",54,"Midwest",13,0,1,0,0,0,0
40.4858284,"female",60,"Midwest",16,0,1,0,0,1,1
28.84615326,"male",59,"Midwest",12,0,1,0,0,0,0
7.211538315,"male",42,"Midwest",12,0,1,0,0,0,0
34.18803406,"female",45,"Midwest",16,0,1,0,0,1,1
19.23077011,"female",43,"Midwest",16,0,1,0,0,1,1
20.38461494,"male",36,"Midwest",13,0,1,0,0,0,0
15.76923084,"male",36,"Midwest",11,0,1,0,0,0,0
11.1336031,"female",44,"Midwest",14,0,1,0,0,0,1
16.34615326,"female",48,"Midwest",12,0,1,0,0,0,1
16.82692337,"male",48,"Midwest",12,0,1,0,0,0,0
10,"male",21,"Midwest",12,0,1,0,0,0,0
5,"male",21,"Midwest",12,0,1,0,0,0,0
7.378365517,"male",54,"Midwest",13,0,1,0,0,0,0
41.82692337,"male",53,"Midwest",12,0,1,0,0,0,0
21.5,"female",43,"Midwest",12,0,1,0,0,0,1
4.8125,"female",63,"Midwest",12,0,1,0,0,0,1
10.09615421,"female",47,"Midwest",12,0,1,0,0,0,1
34.16666794,"female",52,"Midwest",20,0,1,0,0,1,1
30.76922989,"male",54,"Midwest",16,0,1,0,0,1,0
13.24786282,"male",26,"Midwest",12,0,1,0,0,0,0
28.07692337,"female",61,"Midwest",18,0,1,0,0,1,1
10,"female",54,"Midwest",13,0,1,0,0,0,1
12.57396412,"male",42,"Midwest",16,0,1,0,0,1,0
57.21154022,"male",49,"Midwest",19,0,1,0,0,1,0
16.03846169,"female",48,"Midwest",16,0,1,0,0,1,1
48.07692337,"male",46,"Midwest",12,0,1,0,0,0,0
10.38461494,"female",42,"South",12,0,0,1,0,0,1
26.49572563,"male",27,"South",12,0,0,1,0,0,0
11.53846169,"male",63,"Midwest",16,0,1,0,0,1,0
40.38461685,"female",58,"Northeast",16,0,0,0,0,1,1
15,"male",30,"Northeast",20,0,0,0,0,1,0
19.23077011,"male",41,"Northeast",12,0,0,0,0,0,0
12.01923084,"female",45,"Northeast",16,0,0,0,0,1,1
13.46153831,"male",50,"Northeast",14,0,0,0,0,0,0
39.37728882,"male",50,"Northeast",16,0,0,0,0,1,0
20.53014565,"female",43,"Northeast",14,0,0,0,0,0,1
10.96153831,"male",42,"Northeast",12,0,0,0,0,0,0
6.593406677,"female",38,"Northeast",14,0,0,0,0,0,1
13.98601437,"male",41,"Northeast",12,0,0,0,0,0,0
15.38461494,"male",39,"Northeast",12,0,0,0,0,0,0
54.80769348,"male",48,"Northeast",12,0,0,0,0,0,0
52.88461685,"female",38,"Northeast",18,0,0,0,0,1,1
26.49658203,"male",47,"Midwest",18,0,1,0,0,1,0
16.78321648,"male",41,"Northeast",12,0,0,0,0,0,0
10,"male",38,"Northeast",13,0,0,0,0,0,0
12.89335632,"male",40,"Northeast",16,0,0,0,0,1,0
20.67307663,"female",40,"Northeast",12,0,0,0,0,0,1
21.63461494,"male",54,"Northeast",14,0,0,0,0,0,0
34.23077011,"female",43,"Northeast",16,0,0,0,0,1,1
13.5625,"female",62,"Northeast",10,0,0,0,0,0,1
26.44230843,"male",27,"Northeast",12,0,0,0,0,0,0
14.80769253,"female",41,"Northeast",12,0,0,0,0,0,1
28.84615326,"male",48,"Northeast",13,0,0,0,0,0,0
9.615385056,"female",30,"Northeast",13,0,0,0,0,0,1
11.53846169,"male",25,"Northeast",12,0,0,0,0,0,0
15.38461494,"male",37,"Northeast",14,0,0,0,0,0,0
38.46154022,"female",35,"Northeast",16,0,0,0,0,1,1
18.99038506,"female",57,"Northeast",12,0,0,0,0,0,1
22.59615326,"female",47,"Northeast",13,0,0,0,0,0,1
24.51922989,"male",58,"Northeast",12,0,0,0,0,0,0
12.5,"female",28,"Northeast",12,0,0,0,0,0,1
19.6581192,"male",62,"Northeast",14,0,0,0,0,0,0
17.35042763,"female",50,"Northeast",12,0,0,0,0,0,1
30.76922989,"male",37,"Northeast",20,0,0,0,0,1,0
25,"female",50,"Northeast",18,0,0,0,0,1,1
22.30769157,"male",51,"Northeast",16,0,0,0,0,1,0
13,"male",55,"Northeast",13,0,0,0,0,0,0
24.03846169,"female",58,"Northeast",13,0,0,0,0,0,1
31.25,"female",27,"Northeast",16,0,0,0,0,1,1
32.69230652,"male",44,"Northeast",12,0,0,0,0,0,0
23.07692337,"female",51,"Northeast",12,0,0,0,0,0,1
30.76922989,"male",47,"Northeast",16,0,0,0,0,1,0
14.9572649,"female",56,"Northeast",12,0,0,0,0,0,1
20,"male",29,"Northeast",16,0,0,0,0,1,0
12.01923084,"female",27,"Northeast",19,0,0,0,0,1,1
19.23077011,"female",31,"Northeast",13,0,0,0,0,0,1
23.8447113,"male",35,"Northeast",12,0,0,0,0,0,0
47.35817337,"male",42,"Northeast",16,0,0,0,0,1,0
16.66298103,"female",43,"Northeast",12,0,0,0,0,0,1
28.84615326,"male",47,"West",18,0,0,0,1,1,0
9.615385056,"female",60,"Northeast",18,0,0,0,0,1,1
21.24329185,"female",31,"Northeast",18,0,0,0,0,1,1
21.39422989,"male",30,"Northeast",16,0,0,0,0,1,0
10.09615421,"male",56,"Northeast",13,0,0,0,0,0,0
14.42307663,"female",29,"Northeast",13,0,0,0,0,0,1
10.57692337,"female",36,"Northeast",12,0,0,0,0,0,1
16.82692337,"male",45,"Northeast",13,0,0,0,0,0,0
4.39560461,"female",57,"Northeast",12,0,0,0,0,0,1
3.496503592,"female",44,"Northeast",6,0,0,0,0,0,1
8.75,"male",54,"Northeast",13,0,0,0,0,0,0
21.625,"female",33,"Northeast",13,0,0,0,0,0,1
7.5,"female",38,"Northeast",12,0,0,0,0,0,1
7.5,"male",48,"Northeast",12,0,0,0,0,0,0
16.82500076,"female",34,"Northeast",16,0,0,0,0,1,1
16.48351669,"female",49,"Northeast",13,0,0,0,0,0,1
16.82692337,"male",42,"Northeast",12,0,0,0,0,0,0
14.65201473,"female",24,"Northeast",12,0,0,0,0,0,1
11.53846169,"female",48,"Northeast",18,0,0,0,0,1,1
34.18803406,"male",49,"Northeast",18,0,0,0,0,1,0
12.01923084,"male",41,"Northeast",10,0,0,0,0,0,0
23.07692337,"male",43,"Northeast",13,0,0,0,0,0,0
16.34615326,"male",37,"Northeast",14,0,0,0,0,0,0
43.26922989,"male",57,"Northeast",16,0,0,0,0,1,0
17.67151833,"female",41,"Northeast",16,0,0,0,0,1,1
38.46154022,"male",42,"Northeast",16,0,0,0,0,1,0
36.05769348,"male",34,"Northeast",16,0,0,0,0,1,0
25.30364418,"female",34,"Northeast",16,0,0,0,0,1,1
48.07692337,"female",41,"Northeast",16,0,0,0,0,1,1
29.23077011,"male",52,"Northeast",18,0,0,0,0,1,0
23.07692337,"female",52,"Northeast",19,0,0,0,0,1,1
31.57894707,"male",33,"Northeast",18,0,0,0,0,1,0
23.55769157,"female",46,"Northeast",18,0,0,0,0,1,1
9.615385056,"male",46,"Northeast",16,0,0,0,0,1,0
10.76923084,"male",53,"Northeast",18,0,0,0,0,1,0
39.10256577,"male",49,"Northeast",19,0,0,0,0,1,0
5.525640965,"male",41,"Northeast",13,0,0,0,0,0,0
25,"female",46,"Northeast",16,0,0,0,0,1,1
18.46153831,"male",43,"Northeast",16,0,0,0,0,1,0
13.46153831,"male",40,"Northeast",12,0,0,0,0,0,0
19.23077011,"male",37,"Northeast",12,0,0,0,0,0,0
38.46154022,"female",47,"Northeast",18,0,0,0,0,1,1
38.46154022,"male",37,"Northeast",18,0,0,0,0,1,0
24.03846169,"female",50,"Northeast",16,0,0,0,0,1,1
46.15384674,"male",35,"Northeast",19,0,0,0,0,1,0
24.03846169,"male",43,"Northeast",16,0,0,0,0,1,0
16.82692337,"male",43,"Northeast",16,0,0,0,0,1,0
17.94871712,"female",60,"Northeast",16,0,0,0,0,1,1
8.375,"female",49,"Northeast",11,0,0,0,0,0,1
12.01923084,"female",30,"Northeast",13,0,0,0,0,0,1
33.9743576,"male",48,"Northeast",16,0,0,0,0,1,0
24.72527504,"female",51,"Northeast",14,0,0,0,0,0,1
28.84615326,"male",43,"Northeast",13,0,0,0,0,0,0
10.09615421,"female",57,"Northeast",12,0,0,0,0,0,1
16.82692337,"female",28,"Northeast",18,0,0,0,0,1,1
23.84615326,"male",32,"Northeast",18,0,0,0,0,1,0
24.03846169,"male",40,"Northeast",13,0,0,0,0,0,0
9.615385056,"male",38,"Northeast",12,0,0,0,0,0,0
9.890110016,"female",37,"Northeast",12,0,0,0,0,0,1
9.890110016,"female",35,"Northeast",12,0,0,0,0,0,1
19.23077011,"female",33,"Northeast",13,0,0,0,0,0,1
14.42307663,"female",33,"Northeast",9,0,0,0,0,0,1
6.25,"male",40,"Northeast",9,0,0,0,0,0,0
14.42307663,"female",38,"Northeast",10,0,0,0,0,0,1
7.943143845,"male",37,"Northeast",12,0,0,0,0,0,0
8.17307663,"male",44,"Northeast",19,0,0,0,0,1,0
7.211538315,"male",27,"Northeast",16,0,0,0,0,1,0
11.05769253,"female",48,"Northeast",13,0,0,0,0,0,1
33.65384674,"male",45,"Northeast",13,0,0,0,0,0,0
12.24807739,"male",47,"Northeast",14,0,0,0,0,0,0
12.98076916,"female",25,"Northeast",16,0,0,0,0,1,1
13.46153831,"female",28,"Northeast",16,0,0,0,0,1,1
22.11538506,"male",26,"Northeast",16,0,0,0,0,1,0
15.92307663,"female",26,"Northeast",18,0,0,0,0,1,1
12.78846169,"female",22,"Northeast",10,0,0,0,0,0,1
16.82692337,"male",42,"Northeast",12,0,0,0,0,0,0
27.69230843,"male",53,"Northeast",14,0,0,0,0,0,0
36.05769348,"male",34,"Northeast",13,0,0,0,0,0,0
21.15384674,"male",46,"Northeast",18,0,0,0,0,1,0
32.69230652,"male",39,"Northeast",13,0,0,0,0,0,0
13.94230747,"male",34,"Northeast",6,0,0,0,0,0,0
7.692307472,"female",28,"Northeast",12,0,0,0,0,0,1
4.615384579,"female",48,"Northeast",19,0,0,0,0,1,1
24.03846169,"male",56,"Northeast",20,0,0,0,0,1,0
14.42307663,"female",23,"Northeast",16,0,0,0,0,1,1
19.23077011,"female",35,"Northeast",18,0,0,0,0,1,1
32.05128098,"male",40,"West",18,0,0,0,1,1,0
29.72027969,"male",43,"West",19,0,0,0,1,1,0
15.38461494,"female",38,"Northeast",16,0,0,0,0,1,1
50.96154022,"male",59,"Northeast",20,0,0,0,0,1,0
9.615385056,"female",41,"Northeast",13,0,0,0,0,0,1
27.47252655,"male",33,"Northeast",12,0,0,0,0,0,0
12.01923084,"male",44,"Northeast",10,0,0,0,0,0,0
35,"male",42,"South",16,0,0,1,0,1,0
57.69230652,"male",58,"Northeast",13,0,0,0,0,0,0
16.11226654,"female",29,"Northeast",12,0,0,0,0,0,1
14.42307663,"female",28,"Northeast",16,0,0,0,0,1,1
14.9572649,"male",22,"Northeast",16,0,0,0,0,1,0
18.26922989,"male",33,"Northeast",16,0,0,0,0,1,0
29.4784584,"female",36,"Northeast",16,0,0,0,0,1,1
3.605769157,"female",62,"West",12,0,0,0,1,0,1
12.01923084,"female",29,"Northeast",14,0,0,0,0,0,1
19.23077011,"male",33,"Northeast",11,0,0,0,0,0,0
25,"female",50,"Northeast",16,0,0,0,0,1,1
49.51922989,"male",48,"Northeast",18,0,0,0,0,1,0
21.15384674,"male",32,"Northeast",14,0,0,0,0,0,0
15.38461494,"female",29,"Northeast",12,0,0,0,0,0,1
28.84615326,"female",35,"South",18,0,0,1,0,1,1
7.307692528,"male",43,"Northeast",8,0,0,0,0,0,0
19.71153831,"female",28,"Northeast",12,0,0,0,0,0,1
22.11538506,"male",21,"Northeast",14,0,0,0,0,0,0
28.84615326,"male",40,"Northeast",14,0,0,0,0,0,0
48.07692337,"female",38,"Northeast",16,0,0,0,0,1,1
28.84615326,"male",56,"Northeast",12,0,0,0,0,0,0
38.46154022,"female",42,"Northeast",16,0,0,0,0,1,1
6.24567318,"female",49,"Northeast",12,0,0,0,0,0,1
17.15976334,"female",30,"Northeast",16,0,0,0,0,1,1
20.67307663,"female",38,"Northeast",16,0,0,0,0,1,1
21.15384674,"male",43,"Northeast",18,0,0,0,0,1,0
14,"female",51,"Northeast",12,0,0,0,0,0,1
19.23077011,"female",34,"Northeast",16,0,0,0,0,1,1
5.5,"male",34,"Northeast",12,0,0,0,0,0,0
28.84615326,"female",34,"Northeast",16,0,0,0,0,1,1
26.44230843,"female",44,"Northeast",16,0,0,0,0,1,1
24.03846169,"male",37,"Northeast",16,0,0,0,0,1,0
21.63461494,"male",33,"Northeast",16,0,0,0,0,1,0
19.23077011,"female",64,"Northeast",16,0,0,0,0,1,1
20.19230843,"female",25,"Northeast",13,0,0,0,0,0,1
24.03846169,"male",49,"Northeast",13,0,0,0,0,0,0
14.42307663,"female",38,"Northeast",12,0,0,0,0,0,1
10.29411793,"male",24,"Northeast",12,0,0,0,0,0,0
13.94230747,"female",44,"Northeast",6,0,0,0,0,0,1
16.82692337,"male",37,"Northeast",11,0,0,0,0,0,0
9.615385056,"female",36,"Northeast",12,0,0,0,0,0,1
17.78846169,"male",52,"Northeast",6,0,0,0,0,0,0
19.23077011,"male",61,"Northeast",12,0,0,0,0,0,0
18.26922989,"female",28,"Northeast",16,0,0,0,0,1,1
16.02564049,"male",53,"Northeast",12,0,0,0,0,0,0
40.86538315,"female",51,"Northeast",12,0,0,0,0,0,1
12.5,"female",55,"Northeast",16,0,0,0,0,1,1
8.928571701,"female",44,"Northeast",12,0,0,0,0,0,1
11.25,"male",39,"Northeast",12,0,0,0,0,0,0
27.47252655,"male",59,"Northeast",12,0,0,0,0,0,0
31.18503189,"female",57,"Northeast",16,0,0,0,0,1,1
20.34023666,"female",29,"Northeast",16,0,0,0,0,1,1
24.03846169,"female",36,"Northeast",14,0,0,0,0,0,1
36.05769348,"female",39,"Northeast",19,0,0,0,0,1,1
